"lon_x" "lat_y" "beech" "oak" "ndvi" "ts_ndbi_max" "ts_ndbi_min" "ts_ndbi_avg" "ts_ndbi_stdev" "ts_ndbi_mean" "ts_mndvi_max" "ts_mndvi_min" "ts_mndvi_avg" "ts_mndvi_stdev" "ts_mndvi_mean" "ts_ndvi_max" "ts_ndvi_min" "ts_ndvi_avg" "ts_ndvi_stdev" "ts_ndvi_mean" "ts_nd57_max" "ts_nd57_min" "ts_nd57_avg" "ts_nd57_stdev" "ts_nd57_mean" "ts_nd42_max" "ts_nd42_min" "ts_nd42_avg" "ts_nd42_stdev" "ts_nd42_mean" "ts_nd32_max" "ts_nd32_min" "ts_nd32_avg" "ts_nd32_stdev" "ts_nd32_mean" "lidar_averg" "lidar_max" "lidar_min" "sub_basin" "height"
"11" 10.564638892211 49.921931355279 257.5 0 0.845 -0.652389645576477 -0.831777215003967 -0.771242260932922 0.0680482462048531 0.0553872771561146 0.948501586914062 0.574589192867279 0.684697866439819 0.122372254729271 0.0980401337146759 0.702741324901581 -0.319336444139481 0.344367682933807 0.348493635654449 0.309376150369644 0.7765092253685 0.543268024921417 0.714723169803619 0.0645987614989281 0.0505090728402138 -0.355395942926407 -0.558701157569885 -0.447256565093994 0.054925587028265 0.0612092465162277 -0.134004503488541 -0.326668798923492 -0.204717174172401 0.0538105182349682 0.0485304072499275 29.8 90 6 "basin_5" 27
"12" 10.5621652962796 49.9226919347879 191.1 6.2 0.8831 -0.59705251455307 -0.829290151596069 -0.741544365882874 0.091649018228054 0.077551394701004 0.736717581748962 0.491967469453812 0.591496288776398 0.0658495426177979 0.0690914168953896 0.720758080482483 0.133600845932961 0.453011065721512 0.2417201846838 0.231777608394623 0.773666203022003 0.658610999584198 0.725468397140503 0.0488161109387875 0.0431172586977482 -0.243357792496681 -0.492362022399902 -0.392903953790665 0.0830303281545639 0.0913377925753593 -0.124691024422646 -0.284212738275528 -0.178108304738998 0.0396121107041836 0.0364826172590256 26.6 68 6 "basin_5" 29
"13" 10.567658555273 49.9229487031472 206 0 0.8406 -0.613090634346008 -0.837294459342957 -0.746909558773041 0.0835264250636101 0.0621349178254604 0.839900732040405 0.532982885837555 0.617777943611145 0.101415999233723 0.0776471868157387 0.741491436958313 0.0644996464252472 0.407172977924347 0.270142555236816 0.244653552770615 0.776620924472809 0.657828807830811 0.718058824539185 0.0480009019374847 0.0455782823264599 -0.279862344264984 -0.492855310440063 -0.405331611633301 0.0732754319906235 0.0797071307897568 -0.128607735037804 -0.294823050498962 -0.192509815096855 0.047902837395668 0.0465779229998589 38 119 6 "basin_5" 27
"14" 10.5705174566127 49.9228131373568 74.7 0 0.8653 -0.58904105424881 -0.822123408317566 -0.729878425598145 0.0942605063319206 0.0789222493767738 0.751623570919037 0.502078890800476 0.590628504753113 0.0738787949085236 0.0542669035494328 0.728819191455841 0.145020991563797 0.424162030220032 0.246277451515198 0.22905595600605 0.779808700084686 0.648568272590637 0.716311037540436 0.0550707951188087 0.0506898127496243 -0.240354880690575 -0.493263781070709 -0.378857463598251 0.0865564420819283 0.0942365750670433 -0.121655233204365 -0.258321702480316 -0.17172583937645 0.0383368097245693 0.0417579896748066 39.7 83 5 "basin_2" 30
"15" 10.5646701273052 49.9236939871247 42.9 5.8 0.9051 -0.561262428760529 -0.834936797618866 -0.72797292470932 0.108152695000172 0.087420217692852 0.691326141357422 0.436176091432571 0.526328861713409 0.0659052282571793 0.0400792509317398 0.7642782330513 0.199297472834587 0.476908385753632 0.243978351354599 0.221861034631729 0.787260949611664 0.655003726482391 0.724875152111053 0.0547687858343124 0.0504221208393574 -0.192875161767006 -0.485955804586411 -0.344661980867386 0.111973464488983 0.119233816862106 -0.0534142926335335 -0.236524909734726 -0.159353971481323 0.0428645387291908 0.0431622937321663 33.6 84 6 "basin_5" 28
"16" 10.5623198649224 49.924519033285 2 132.8 0.8691 -0.58970034122467 -0.827551662921906 -0.732647895812988 0.0915101021528244 0.0751747712492943 0.770043909549713 0.512383878231049 0.580016791820526 0.0694517865777016 0.0553075261414051 0.731333017349243 0.115650840103626 0.432432651519775 0.247431993484497 0.220750391483307 0.768589437007904 0.59731113910675 0.709267616271973 0.0562767907977104 0.0517064072191715 -0.22453972697258 -0.441618621349335 -0.361159831285477 0.074627511203289 0.0822125151753426 -0.0904660522937775 -0.273148119449615 -0.160066142678261 0.0519656091928482 0.0572713203728199 42 190 6 "basin_5" 16
"17" 10.5678159946281 49.9246859185057 24.8 215.2 0.9065 -0.597655475139618 -0.833079040050507 -0.746868431568146 0.091949462890625 0.070745937526226 0.769237041473389 0.48002964258194 0.564211308956146 0.0823847576975822 0.0582147538661957 0.765685498714447 0.206513941287994 0.469117283821106 0.242201030254364 0.221505269408226 0.783975541591644 0.661767780780792 0.724617123603821 0.048420462757349 0.0454802252352238 -0.247429490089417 -0.473101019859314 -0.372733950614929 0.0817432701587677 0.0893977582454681 -0.1175267547369 -0.26275172829628 -0.176415026187897 0.040303748100996 0.0443493537604809 47.1 261 3 "basin_5" 19
"18" 10.5705090009854 49.9245123402257 95.2 0 0.8663 -0.564435243606567 -0.829551935195923 -0.727737903594971 0.100610353052616 0.0861267596483231 0.723788261413574 0.471467018127441 0.542722284793854 0.0751928687095642 0.0548815838992596 0.760934472084045 0.16622605919838 0.460136234760284 0.25922304391861 0.234166041016579 0.768531382083893 0.649314880371094 0.715985596179962 0.0516190826892853 0.0475230067968369 -0.174307301640511 -0.459810763597488 -0.356405317783356 0.0971128642559052 0.112480893731117 -0.07084821164608 -0.253162384033203 -0.15777562558651 0.051094476133585 0.0570918656885624 43.5 101 5 "basin_2" 23
"19" 10.5647289403666 49.9254659506983 16.1 0 0.8705 -0.645142138004303 -0.837475121021271 -0.767542660236359 0.068956084549427 0.0540982149541378 0.825240194797516 0.531437516212463 0.626068830490112 0.0948433876037598 0.0795039609074593 0.745552182197571 0.202290371060371 0.453955352306366 0.228496253490448 0.213788345456123 0.77686870098114 0.670195341110229 0.725814282894135 0.0420108363032341 0.039419200271368 -0.321501612663269 -0.494988560676575 -0.426616072654724 0.0634866282343864 0.0695269629359245 -0.132021471858025 -0.288735240697861 -0.199927136301994 0.04185701161623 0.0436926931142807 64.4 147 8 "basin_5" 26
"20" 10.5565968864472 49.9263540690335 12 36.9 0.8072 -0.572927832603455 -0.834748923778534 -0.737528622150421 0.104059725999832 0.0884224027395248 0.686614394187927 0.518904268741608 0.581985592842102 0.0452353768050671 0.0409189611673355 0.73301637172699 0.149594977498055 0.467307955026627 0.251898378133774 0.225356221199036 0.784637212753296 0.649892210960388 0.726052820682526 0.0589526742696762 0.0507591553032398 -0.260179668664932 -0.507206797599792 -0.395022630691528 0.0896481797099113 0.0879735425114632 -0.110105521976948 -0.257007986307144 -0.175232142210007 0.0329474695026875 0.0287428870797157 29.3 83 4 "basin_5" 27
"21" 10.5593272340711 49.9263340624866 120.1 0 0.8972 -0.559073507785797 -0.84237003326416 -0.719748914241791 0.117180421948433 0.101899713277817 0.634578049182892 0.458428382873535 0.52479499578476 0.044937189668417 0.0474683158099651 0.765451073646545 0.180772572755814 0.482142060995102 0.249464750289917 0.236083030700684 0.787309765815735 0.65132212638855 0.724135220050812 0.0580162331461906 0.0521667040884495 -0.213952958583832 -0.48208674788475 -0.355308085680008 0.103047914803028 0.108661383390427 -0.0849469006061554 -0.232976630330086 -0.15547114610672 0.0330397747457027 0.0302959233522415 26.6 82 6 "basin_5" 24
"22" 10.5678173708991 49.926520107989 337.4 15.2 0.8873 -0.593945980072021 -0.825352311134338 -0.741108536720276 0.085413746535778 0.0709927305579185 0.881283104419708 0.518420279026031 0.610017895698547 0.115407854318619 0.0996300503611565 0.739486873149872 -0.0176360234618187 0.399605631828308 0.273487448692322 0.263729512691498 0.770090579986572 0.656416296958923 0.715871512889862 0.0490161553025246 0.0458193607628345 -0.252728372812271 -0.502714514732361 -0.402477025985718 0.0863466635346413 0.103287555277348 -0.11777276545763 -0.303778380155563 -0.189794704318047 0.0545616522431374 0.0582480356097221 42.3 109 6 "basin_5" 34
"23" 10.5536862387057 49.9272798595197 0.1 140.4 0.7335 -0.628855228424072 -0.856448352336884 -0.739784240722656 0.0646814405918121 0.0779172629117966 0.651956796646118 0.520620405673981 0.581667542457581 0.039739053696394 0.0487485714256763 0.693810522556305 0.114756442606449 0.415681660175323 0.160170570015907 0.194139391183853 0.759991705417633 0.607309103012085 0.699262142181396 0.0393817871809006 0.0440738052129745 -0.038276806473732 -0.385040462017059 -0.259275883436203 0.0784670934081078 0.0939963683485985 -0.0378864891827106 -0.165568694472313 -0.106275096535683 0.0314353257417679 0.039591021835804 36.2 81 5 "basin_5" 21
"24" 10.5622929693935 49.9272969328309 20.1 44.1 0.8742 -0.569261193275452 -0.825545966625214 -0.723004043102264 0.103510856628418 0.083667479455471 0.754714012145996 0.49581903219223 0.575246810913086 0.0750951692461967 0.04767981544137 0.727334678173065 0.12853629887104 0.435205489397049 0.251038819551468 0.222810164093971 0.775093376636505 0.650583386421204 0.717238008975983 0.0534413792192936 0.0493893213570118 -0.267092049121857 -0.478331238031387 -0.386246144771576 0.0811838731169701 0.0897978693246841 -0.101587034761906 -0.269635826349258 -0.175528421998024 0.0452113263309002 0.0471081286668777 43.4 107 6 "basin_5" 31
"25" 10.5647031544366 49.927272831227 139.2 6.2 0.8772 -0.565422117710114 -0.828509271144867 -0.724183917045593 0.0978955924510956 0.0794845521450043 0.787242233753204 0.46533927321434 0.546445369720459 0.0934827923774719 0.0667960718274117 0.767834842205048 0.113583602011204 0.449791371822357 0.263042896986008 0.234080195426941 0.773186445236206 0.650489568710327 0.716036677360535 0.0511672981083393 0.0463209487497807 -0.236548990011215 -0.471185833215714 -0.37682968378067 0.0884087756276131 0.0962102189660072 -0.0941097438335419 -0.278466165065765 -0.173227548599243 0.0490785278379917 0.0523728206753731 42.2 124 3 "basin_5" 22
"26" 10.5704402772041 49.9273077066236 188 0 0.8472 -0.586050927639008 -0.830300509929657 -0.728410303592682 0.0943321287631989 0.0759726390242577 0.810919761657715 0.534001171588898 0.613264977931976 0.085744135081768 0.062021728605032 0.734517514705658 0.066803477704525 0.397438734769821 0.2696553170681 0.241698309779167 0.767863929271698 0.646378636360168 0.714201152324677 0.0518260784447193 0.0480455718934536 -0.272037833929062 -0.481900483369827 -0.407725244760513 0.0781394690275192 0.0936133936047554 -0.124192491173744 -0.284506112337112 -0.187619030475616 0.0481498427689075 0.0468375608325005 49.7 127 6 "basin_1" 24
"27" 10.5482166877714 49.9280746804996 17.8 124 0.791 -0.618319988250732 -0.802403509616852 -0.715963244438171 0.0587567649781704 0.064351387321949 0.836644649505615 0.443840771913528 0.543623924255371 0.0986734703183174 0.0857933536171913 0.67738938331604 0.00299054686911404 0.417074114084244 0.195755794644356 0.188598558306694 0.750350594520569 0.65415370464325 0.702286958694458 0.0306583028286695 0.035483255982399 -0.196878701448441 -0.463002979755402 -0.311073392629623 0.0686260089278221 0.0799906700849533 -0.0535096265375614 -0.275971859693527 -0.136751994490623 0.0611086748540401 0.0717061534523964 46.3 170 6 "basin_4" 27
"28" 10.5566141733058 49.9281075382404 1 56.4 0.8062 -0.548133313655853 -0.835797846317291 -0.728214621543884 0.112840950489044 0.0913736596703529 0.672762513160706 0.497232466936111 0.560042560100555 0.048709936439991 0.0469080545008183 0.735461175441742 0.155470743775368 0.476838171482086 0.253062576055527 0.212576150894165 0.787077605724335 0.649684190750122 0.729964971542358 0.0586394965648651 0.0487368106842041 -0.254281014204025 -0.48762047290802 -0.381816744804382 0.0903250277042389 0.0880520269274712 -0.0873910784721375 -0.265639781951904 -0.160479322075844 0.0405510663986206 0.0387225709855556 78.1 183 7 "basin_5" 1
"29" 10.5592019113679 49.9282026434183 8 2.7 0.8586 -0.603880524635315 -0.826725244522095 -0.750972986221313 0.0841248109936714 0.0708495900034904 0.888219594955444 0.573226690292358 0.664183616638184 0.106813922524452 0.0858262106776237 0.70405387878418 -0.144246399402618 0.356742382049561 0.306037396192551 0.291875541210175 0.781931221485138 0.603435873985291 0.715164661407471 0.0599138624966145 0.0538326911628246 -0.313018023967743 -0.526394844055176 -0.434648364782333 0.0709208771586418 0.0811518505215645 -0.144988030195236 -0.31932669878006 -0.204289048910141 0.0498695336282253 0.049135360866785 71.7 162 6 "basin_5" 4
"30" 10.5674074545813 49.9281334337268 387.1 0 0.8989 -0.606537997722626 -0.839112043380737 -0.748981833457947 0.0858488753437996 0.0674052685499191 0.802836954593658 0.48958095908165 0.579824566841125 0.105533584952354 0.0806597843766212 0.762543320655823 0.12784132361412 0.455156415700912 0.256010383367538 0.233017891645432 0.773660659790039 0.661342680454254 0.724427163600922 0.0448096841573715 0.0430877357721329 -0.278689026832581 -0.491083472967148 -0.399763226509094 0.0824719071388245 0.0899275466799736 -0.120019122958183 -0.304493814706802 -0.190126076340675 0.0505290292203426 0.05183295160532 42.6 115 4 "basin_1" 23
"31" 10.5536892277701 49.9290421420723 4.7 12.6 0.8816 -0.543488800525665 -0.832152485847473 -0.732090294361115 0.110081359744072 0.0877919867634773 0.701636850833893 0.480102866888046 0.560923755168915 0.064124159514904 0.0471898764371872 0.74591052532196 0.163289546966553 0.46649557352066 0.249143615365028 0.207735240459442 0.785760223865509 0.64712780714035 0.72455769777298 0.0589823387563229 0.0506018027663231 -0.193363577127457 -0.483396589756012 -0.361421555280685 0.101000010967255 0.106288515031338 -0.0480047650635242 -0.252507776021957 -0.154621139168739 0.046652901917696 0.04879330098629 42.2 100 8 "basin_5" 26
"32" 10.5621897003978 49.9288960583934 2.7 53.6 0.8684 -0.611206948757172 -0.831724405288696 -0.752086758613586 0.0835042297840118 0.066594660282135 0.876457512378693 0.578330338001251 0.662628889083862 0.101558819413185 0.0805485025048256 0.710084915161133 -0.103157751262188 0.365579187870026 0.300554871559143 0.278218597173691 0.780535101890564 0.609916746616364 0.718491971492767 0.0568421967327595 0.0512967519462109 -0.320124715566635 -0.525549530982971 -0.436541199684143 0.0700762644410133 0.0810510143637657 -0.143763571977615 -0.312523871660233 -0.205771714448929 0.0483729913830757 0.0462586097419262 29.6 97 5 "basin_5" 27
"33" 10.5649836704779 49.9290835005158 211.6 0 0.8326 -0.590068936347961 -0.8269984126091 -0.72918564081192 0.0866066142916679 0.0730037316679955 0.797991037368774 0.498633772134781 0.576941609382629 0.0948766246438026 0.070330522954464 0.744007110595703 0.11733178794384 0.431281626224518 0.254849255084991 0.233976438641548 0.777871191501617 0.651977062225342 0.715503871440887 0.0481536090373993 0.046316284686327 -0.27400416135788 -0.486014932394028 -0.394818663597107 0.0763955637812614 0.080084353685379 -0.116584926843643 -0.291525363922119 -0.18252694606781 0.0470448359847069 0.0446337200701237 32.3 115 6 "basin_1" 25
"34" 10.5481782473755 49.9298184631238 30.9 95.5 0.8027 -0.546952247619629 -0.825629889965057 -0.710807323455811 0.112296521663666 0.0956884101033211 0.637034118175507 0.430295646190643 0.515704989433289 0.0618547387421131 0.0391052961349487 0.756182610988617 0.194610685110092 0.462318569421768 0.239970847964287 0.219861090183258 0.784610509872437 0.649489641189575 0.719992816448212 0.0543019659817219 0.0496031828224659 -0.170907273888588 -0.486140161752701 -0.331704914569855 0.116983518004417 0.124018147587776 -0.0472782179713249 -0.225078299641609 -0.148429617285728 0.042775634676218 0.0439561158418655 42.1 90 3 "basin_4" 30
"35" 10.5509762502738 49.9298714276008 56.8 12.8 0.7993 -0.549393832683563 -0.831762790679932 -0.716676652431488 0.114425547420979 0.0972621068358421 0.640533983707428 0.444005757570267 0.528648018836975 0.0549748763442039 0.0364340804517269 0.753124833106995 0.190267518162727 0.465444356203079 0.243251726031303 0.221545487642288 0.781919300556183 0.644756436347961 0.722945630550385 0.0577764548361301 0.052850503474474 -0.143852591514587 -0.478516727685928 -0.340443313121796 0.114721372723579 0.122195675969124 -0.034657895565033 -0.221422553062439 -0.149833932518959 0.0440531969070435 0.0476539433002472 44.6 103 6 "basin_5" 25
"36" 10.5566044188611 49.9298336973684 3.8 109.5 0.8862 -0.538914859294891 -0.835045754909515 -0.723027288913727 0.120490223169327 0.092164471745491 0.662807762622833 0.407554656267166 0.509959399700165 0.0748236477375031 0.0437401197850704 0.761862993240356 0.195755437016487 0.490284591913223 0.247940123081207 0.204880878329277 0.7844078540802 0.647803843021393 0.724839985370636 0.0568506233394146 0.0478020124137402 -0.147601693868637 -0.470452338457108 -0.323597550392151 0.120741933584213 0.119187973439693 -0.0298995357006788 -0.210311830043793 -0.133666262030602 0.0423008985817432 0.0459619984030724 28.6 111 6 "basin_5" 26
"37" 10.5592452633049 49.9300193723646 3.3 31.2 0.8943 -0.549954950809479 -0.835678398609161 -0.722568273544312 0.113979920744896 0.0941253751516342 0.704218029975891 0.430384665727615 0.540694177150726 0.0781285464763641 0.0576384179294109 0.750835478305817 0.181049630045891 0.454175889492035 0.244774267077446 0.225257739424706 0.785444319248199 0.64760810136795 0.721080303192139 0.0594072714447975 0.0551074109971523 -0.170917019248009 -0.490710109472275 -0.343172669410706 0.11945579200983 0.116510055959225 -0.118805460631847 -0.234242901206017 -0.161582738161087 0.0305961593985558 0.0366214886307716 30.6 149 5 "basin_5" 29
"38" 10.5673822979898 49.929922339415 57 0 0.7198 -0.568667590618134 -0.832431793212891 -0.724001944065094 0.103141598403454 0.0809661522507668 0.74499374628067 0.450570464134216 0.555962204933167 0.0846379771828651 0.0595926977694035 0.744325518608093 0.180517643690109 0.44214716553688 0.246383547782898 0.214742869138718 0.772542119026184 0.646897733211517 0.714439988136292 0.0516893044114113 0.046003196388483 -0.211283996701241 -0.488987624645233 -0.36295622587204 0.10407692193985 0.111156515777111 -0.0986787155270576 -0.259958654642105 -0.169966623187065 0.0432306192815304 0.0474577248096466 41.7 150 6 "basin_1" 35
"39" 10.5536491009097 49.9308488418021 58.8 1.5 0.8023 -0.550994455814362 -0.824872195720673 -0.724920213222504 0.113302133977413 0.0816751047968864 0.766023993492126 0.424932211637497 0.53053742647171 0.0935437083244324 0.0479596927762032 0.76237964630127 0.19418366253376 0.473853170871735 0.249250695109367 0.207927674055099 0.776266753673553 0.649551689624786 0.719744086265564 0.0515207834541798 0.0458929501473904 -0.191584125161171 -0.490873366594315 -0.357526689767838 0.10393501073122 0.096404105424881 -0.10944239795208 -0.240121096372604 -0.159061327576637 0.0361694656312466 0.0374897941946983 55.2 193 6 "basin_5" 2
"40" 10.562216835438 49.9307935039681 8.9 15 0.8838 -0.551686882972717 -0.818878710269928 -0.721228241920471 0.105256393551826 0.0820984244346619 0.773479998111725 0.455837219953537 0.557576775550842 0.0938719660043716 0.0579387210309505 0.72491466999054 0.174539133906364 0.432805687189102 0.247148111462593 0.219218403100967 0.778765618801117 0.648230731487274 0.715218603610992 0.0528867766261101 0.049786638468504 -0.197552755475044 -0.486885666847229 -0.359595060348511 0.107172280550003 0.109220020473003 -0.106761105358601 -0.262889266014099 -0.168377101421356 0.0420799478888512 0.0445398613810539 31.3 97 2 "basin_5" 5
"41" 10.5646405846482 49.9307875532296 243 1.6 0.8455 -0.576699912548065 -0.823352456092834 -0.723936796188354 0.0911142826080322 0.0818685665726662 0.828972637653351 0.500273942947388 0.578556418418884 0.0963889583945274 0.0662582963705063 0.73449569940567 0.135489940643311 0.425088614225388 0.247644975781441 0.224620819091797 0.776835322380066 0.649699628353119 0.712631583213806 0.0488798543810844 0.0469010770320892 -0.249719306826591 -0.485654532909393 -0.387111216783524 0.0868275910615921 0.0879648178815842 -0.096528947353363 -0.27402925491333 -0.171645388007164 0.0478123240172863 0.0433687269687653 21.9 142 5 "basin_1" 23
